Employee_ID,Name,Age,Gender,Education,Department,Job_Title,Experience,Performance_Rating,Overtime,Work_Mode,City,Company_Size,Marital_Status,Certification_Count,Skills_Score,Years_At_Company,Promotion_Last_5_Years,Annual_Bonus,Monthly_Salary,Years_at_Company
1853,Michael Miller,30.0,Male,High School,IT,Project Manager,5.0,3.0,No,Remote,Pune,Large,Single,3.0,48.0,4,No,110685,116653,
1572,Lisa Smith,39.0,Female,Master's,Research,Database Administrator,3.0,4.0,Yes,Hybrid,Kolkata,Large,Married,4.0,93.0,3,No,154130,139501,
979,Taylor Davidson,27.0,Female,Master's,Administration,QA Engineer,6.0,2.0,No,Office,Lucknow,Enterprise,Married,3.0,88.0,2,No,137309,130714,
4967,Shelly Chapman,60.0,Female,Bachelor's,Legal,HR Executive,0.0,3.0,No,Office,Mumbai,Medium,Married,1.0,85.0,0,No,190440,74380,
4667,Nicole Norris,58.0,Male,Master's,HR,Finance Analyst,9.0,1.0,Yes,Hybrid,Kolkata,Large,Single,,,0,No,160953,146684,
3272,John Cortez,35.0,Male,Bachelor's,Marketing,HR Executive,4.0,2.0,No,Hybrid,Mumbai,Medium,Single,1.0,93.0,4,No,54087,84156,
2744,Ryan Perry,49.0,Male,Bachelor's,Customer Support,DevOps Engineer,25.0,4.0,No,Office,Chennai,Large,Single,1.0,,13,No,63568,174207,
3759,Michelle Morales,39.0,Female,Bachelor's,Finance,Finance Analyst,4.0,3.0,Yes,Office,Delhi,Large,Single,4.0,100.0,0,No,189612,122184,
1973,Shawn Graham,35.0,Female,Diploma,,HR Executive,,3.0,No,Remote,Lucknow,Large,Single,9.0,97.0,0,Yes,22294,92588,
1178,Allen Mcbride,41.0,Female,Bachelor's,Finance,Software Engineer,2.0,3.0,Yes,Office,Indore,Large,Divorced,3.0,78.0,0,No,90875,114607,
4912,Jennifer Chapman,46.0,Female,Bachelor's,Finance,Database Administrator,2.0,4.0,No,Office,Pune,Startup,Single,9.0,72.0,2,No,173076,105657,
2498,Renee Joseph,21.0,Female,Bachelor's,IT,Data Scientist,1.0,4.0,No,Remote,Kolkata,Large,Single,6.0,77.0,1,Yes,128507,138197,
2682,Michelle Noble,51.0,Male,Master's,,Accountant,26.0,1.0,No,Remote,Hyderabad,Large,Single,6.0,82.0,10,No,23513,160636,
2548,Heather Mcgee,34.0,Female,Bachelor's,Administration,Data Analyst,8.0,5.0,No,Remote,Chennai,Large,Married,8.0,75.0,2,No,159279,126533,
3548,Brenda Bentley,,Female,Bachelor's,IT,Network Engineer,1.0,3.0,No,Office,Pune,Startup,Single,0.0,97.0,1,Yes,40544,105955,
3027,Jeremy Murphy,28.0,Male,Diploma,Administration,Business Analyst,6.0,1.0,No,Office,Jaipur,Medium,Single,4.0,81.0,4,Yes,103996,102438,
1903,Mckenzie Gonzalez,35.0,Female,Bachelor's,Administration,Accountant,10.0,4.0,No,Hybrid,Delhi,Medium,Married,0.0,49.0,0,No,93088,94701,
1070,Joseph Obrien,58.0,Male,Master's,Sales,DevOps Engineer,24.0,4.0,Yes,Office,Delhi,Enterprise,Single,4.0,68.0,17,No,179697,199438,
3167,Kimberly Esparza,29.0,Male,Master's,Customer Support,Data Scientist,9.0,2.0,No,Hybrid,Ghaziabad,Large,Married,8.0,59.0,8,No,74702,153638,
4267,Tracy Clayton,54.0,Female,Bachelor's,IT,Sales Manager,0.0,5.0,Yes,Office,Noida,Enterprise,Married,7.0,40.0,0,No,151245,119591,
4862,James James,23.0,Male,Bachelor's,Marketing,Software Engineer,0.0,3.0,No,Office,Lucknow,Enterprise,Single,2.0,85.0,0,No,164911,109348,
4872,Tracy Hamilton,26.0,Male,Bachelor's,Marketing,Accountant,5.0,1.0,No,Hybrid,Jaipur,Large,Married,0.0,,5,Yes,31822,100607,
2566,Jenna Gonzalez,41.0,Female,Master's,Legal,Software Engineer,13.0,1.0,Yes,Remote,Indore,Medium,Married,8.0,54.0,4,No,70822,137710,
4430,Danielle Hill,56.0,Female,Bachelor's,Research,Sales Executive,10.0,4.0,No,Office,Mumbai,Medium,Single,,63.0,4,Yes,195250,122018,
3112,Julie Page,56.0,Female,PhD,HR,Marketing Manager,5.0,4.0,No,Office,Gurgaon,Enterprise,Single,3.0,55.0,3,Yes,32862,168791,
1074,Tommy Irwin,30.0,Female,Master's,Finance,Database Administrator,6.0,2.0,Yes,Remote,Chennai,Startup,Single,9.0,,0,Yes,94453,140940,
3105,Amy Fields,40.0,Female,Bachelor's,Research,HR Executive,3.0,4.0,Yes,Hybrid,Lucknow,Startup,Married,8.0,82.0,3,Yes,96636,107691,
1077,Crystal Turner,32.0,Female,,Sales,Data Analyst,5.0,5.0,Yes,Remote,Indore,Large,Single,8.0,53.0,4,No,161791,133865,
1736,Sabrina Kim,35.0,Female,Diploma,Research,Finance Analyst,5.0,2.0,No,,Ghaziabad,Large,Single,10.0,68.0,3,Yes,80484,119734,
2255,Joseph Goodwin,33.0,Female,Bachelor's,Operations,Project Manager,6.0,3.0,Yes,Remote,Pune,Enterprise,Married,1.0,59.0,4,No,146853,145485,
4480,Jordan Martin,24.0,Male,Bachelor's,IT,Finance Analyst,4.0,4.0,No,Office,Gurgaon,Large,Divorced,8.0,75.0,3,No,70036,114895,
306,Tyler Woods,59.0,Male,Bachelor's,Legal,Finance Analyst,20.0,5.0,No,Hybrid,Noida,Medium,Single,1.0,64.0,12,No,20731,137329,
3233,Peter Hudson,42.0,Female,Master's,Sales,Sales Executive,17.0,1.0,Yes,,Ghaziabad,Startup,Single,6.0,52.0,15,No,71421,136306,
4019,Nicole Burke,45.0,Female,High School,Legal,Database Administrator,22.0,3.0,Yes,Office,Hyderabad,Large,Single,10.0,93.0,15,Yes,140578,192724,
1839,Alexis Stone,60.0,Male,High School,Operations,Product Manager,35.0,1.0,No,Remote,Hyderabad,Medium,Single,3.0,79.0,10,No,107174,207965,
4926,Damon Hawkins,51.0,Female,Bachelor's,Legal,Frontend Developer,18.0,2.0,No,Hybrid,Chennai,Startup,Married,2.0,65.0,1,No,404157,349443,
3711,Jennifer Miller,44.0,Male,Bachelor's,,Marketing Executive,18.0,3.0,No,Office,Bangalore,Medium,Married,2.0,47.0,15,No,101622,128118,
2033,Amanda Barnes,53.0,Male,Bachelor's,HR,Data Scientist,7.0,5.0,No,Office,Kolkata,Large,Married,6.0,61.0,2,Yes,100831,157500,
1564,Kevin Smith,24.0,Male,Bachelor's,Operations,HR Manager,2.0,3.0,No,Hybrid,Faridabad,Large,Married,4.0,75.0,1,No,196851,103278,
3231,Matthew Oneal,26.0,Male,Diploma,Research,Database Administrator,3.0,4.0,No,Office,Faridabad,Enterprise,Married,5.0,66.0,1,No,164483,117326,
4870,Derek Mckinney,42.0,Male,Bachelor's,Finance,Cloud Engineer,22.0,1.0,No,Office,Hyderabad,Medium,Married,7.0,71.0,11,No,171810,158119,
4495,Jessica Morgan,44.0,Male,Master's,HR,Accountant,10.0,5.0,Yes,Office,Hyderabad,Large,Single,5.0,69.0,9,No,101797,145922,
3907,Mitchell Adkins,50.0,Female,Bachelor's,,Database Administrator,14.0,2.0,No,Office,Hyderabad,Startup,Married,8.0,78.0,4,No,40694,133963,
3516,Michael Martin,30.0,Female,Bachelor's,IT,Data Scientist,6.0,5.0,No,Hybrid,Indore,Startup,Married,8.0,79.0,4,Yes,20099,145273,
4660,Samuel Charles,21.0,Male,Diploma,Research,Backend Developer,1.0,1.0,No,Office,Faridabad,Enterprise,Single,4.0,71.0,1,No,154408,100845,
1548,Brian Allen,52.0,Female,Master's,IT,HR Executive,15.0,4.0,Yes,Hybrid,Mumbai,Large,Single,0.0,86.0,7,No,122733,141767,
1445,Mrs. Elizabeth Howard MD,45.0,Male,High School,Administration,Marketing Executive,13.0,,No,,Mumbai,Startup,Married,4.0,52.0,7,No,74822,95044,
1191,William Hernandez,45.0,Female,High School,Finance,Cloud Engineer,9.0,5.0,Yes,Hybrid,Ghaziabad,Large,Married,5.0,70.0,0,Yes,196543,158532,
2299,Brenda Salazar,30.0,Male,Diploma,Administration,Finance Analyst,6.0,5.0,Yes,Hybrid,Jaipur,Medium,Married,4.0,92.0,0,No,65241,113543,
2294,Gabriella Davis,,Male,Master's,Sales,Data Scientist,0.0,1.0,No,Hybrid,Lucknow,Startup,Single,6.0,42.0,0,Yes,198694,122595,
2466,Jason Jarvis,32.0,Female,High School,HR,Network Engineer,6.0,5.0,No,Hybrid,Hyderabad,Medium,Married,4.0,,4,No,444171,317304,
2304,Julie Boyle,40.0,Male,Bachelor's,Operations,Full Stack Developer,5.0,4.0,No,Office,Chennai,Large,Married,4.0,99.0,3,No,181696,130849,
412,Nicholas Sims,41.0,Male,PhD,Operations,Sales Executive,9.0,4.0,No,Office,Hyderabad,Medium,Single,7.0,48.0,8,No,97924,139848,
4768,David Moore,36.0,Female,Master's,Operations,Finance Analyst,12.0,3.0,Yes,Hybrid,Hyderabad,Startup,Single,2.0,94.0,7,No,53499,140817,
845,Kathleen Lamb,59.0,Male,Bachelor's,Operations,Accountant,,5.0,No,Office,Pune,Startup,Single,5.0,96.0,4,No,119969,106192,
3166,James Rogers,27.0,Male,High School,Research,HR Executive,5.0,1.0,No,Remote,Jaipur,Medium,Single,7.0,83.0,4,No,123493,75370,
704,Michael Sweeney,58.0,Male,High School,IT,Accountant,11.0,1.0,No,Office,Indore,Large,Married,2.0,84.0,6,No,143794,105026,
3064,Andrew Jones DVM,24.0,Male,Bachelor's,Finance,Data Analyst,,4.0,No,Hybrid,Chennai,Enterprise,Single,7.0,,0,No,135749,118206,
2844,Katherine Macias,47.0,Male,Bachelor's,Marketing,Cloud Engineer,23.0,,Yes,Remote,Ahmedabad,Large,Married,1.0,74.0,6,No,137333,165935,
3727,Justin Richards,60.0,Male,,IT,Data Analyst,20.0,1.0,Yes,Office,Lucknow,Large,Single,7.0,41.0,15,Yes,77865,162578,
438,Linda Gonzalez,48.0,Male,Bachelor's,Marketing,Accountant,10.0,1.0,Yes,,Lucknow,Medium,Married,3.0,76.0,9,Yes,184437,119237,
2496,Susan Rodriguez,46.0,Female,Master's,Marketing,QA Engineer,14.0,3.0,Yes,Remote,Mumbai,Medium,Married,9.0,58.0,7,No,134960,154493,
2442,David Roberts,58.0,Female,,HR,Sales Executive,2.0,5.0,Yes,Hybrid,Pune,Large,Married,3.0,75.0,0,No,161373,94411,
774,Kimberly Wagner,25.0,Female,Master's,HR,Cloud Engineer,3.0,1.0,No,Office,Ghaziabad,Medium,Married,,,1,No,137219,133894,
4127,Brian Roberts,40.0,Male,Diploma,Sales,Database Administrator,20.0,4.0,No,Office,Gurgaon,Medium,Single,,82.0,17,No,36204,134471,
1144,Robin Baker,39.0,Male,Bachelor's,Research,Data Scientist,18.0,2.0,Yes,Hybrid,Hyderabad,Medium,Single,2.0,50.0,7,Yes,102865,173287,
4243,Mrs. Sarah Hughes,21.0,Male,Bachelor's,Legal,Full Stack Developer,1.0,5.0,Yes,Office,Chennai,Medium,Married,3.0,69.0,1,No,69506,112909,
228,Andrew Reynolds,36.0,Male,,Marketing,Finance Analyst,12.0,3.0,Yes,Office,Ghaziabad,Medium,Single,7.0,89.0,0,No,85206,170879,
1248,Thomas Harvey,28.0,Male,,HR,HR Executive,6.0,5.0,Yes,Hybrid,Lucknow,Medium,Married,3.0,66.0,1,No,142416,120364,
2017,Marcus Smith,48.0,Female,Diploma,Operations,Product Manager,3.0,5.0,Yes,Office,Chennai,Medium,Single,3.0,84.0,0,No,147766,140399,
1037,Matthew Ho,56.0,Male,Bachelor's,Sales,HR Executive,32.0,2.0,Yes,Hybrid,Gurgaon,Medium,Single,8.0,41.0,18,No,62987,174232,
1289,Alyssa Beck,,Male,Bachelor's,Administration,Backend Developer,30.0,4.0,Yes,Office,Ghaziabad,Startup,Single,0.0,60.0,0,Yes,196589,196248,
2140,Angela Williams,27.0,Male,Bachelor's,Operations,Database Administrator,5.0,4.0,Yes,Hybrid,Pune,Enterprise,Married,10.0,43.0,4,No,153527,141296,
4641,Autumn Neal,56.0,Male,,Administration,Data Scientist,35.0,4.0,No,Remote,Noida,Startup,Single,7.0,45.0,13,No,54798,190637,
415,Joseph Day,60.0,Male,Master's,Operations,Cloud Engineer,,3.0,No,,Kolkata,Medium,Single,7.0,47.0,1,No,59220,136211,
634,Gina Dyer,57.0,Female,Master's,Customer Support,Data Scientist,7.0,3.0,No,Remote,Gurgaon,Startup,Single,9.0,86.0,2,No,159592,153266,
2983,Michael Stewart,22.0,Female,Diploma,Marketing,ML Engineer,1.0,2.0,No,Office,Bangalore,Large,Single,3.0,,0,No,125906,106856,
1641,Emily Patel DDS,46.0,Male,Bachelor's,Legal,Business Analyst,,1.0,No,Hybrid,Noida,Medium,Single,8.0,86.0,5,No,248560,248342,
4224,Kathryn Medina,31.0,Female,,Administration,Product Manager,11.0,1.0,Yes,Office,Delhi,Enterprise,Married,1.0,72.0,4,No,51025,156491,
4816,Chad Nelson,32.0,Male,High School,Finance,QA Engineer,5.0,3.0,No,Office,Jaipur,Large,Married,,97.0,1,No,191494,102181,
444,Samantha Garrett,51.0,Male,High School,HR,Data Scientist,22.0,3.0,No,Hybrid,Pune,Medium,Single,3.0,67.0,9,Yes,131672,173776,
2554,Daniel Alexander,56.0,Female,Diploma,IT,HR Manager,1.0,1.0,No,Office,Gurgaon,Medium,Single,1.0,83.0,1,No,102554,77151,
2321,Samantha Briggs,50.0,Male,Bachelor's,Sales,Cyber Security Analyst,9.0,4.0,Yes,Office,Chennai,Enterprise,Divorced,,73.0,8,No,33893,155361,
3100,Arthur Simmons,59.0,Male,Bachelor's,IT,Software Engineer,12.0,3.0,No,Remote,Pune,Enterprise,Married,3.0,52.0,7,No,100603,137124,
368,Timothy Davis,23.0,Male,,Customer Support,Sales Executive,3.0,2.0,No,Hybrid,Pune,Startup,Single,1.0,45.0,0,Yes,63539,86029,
1995,Megan Rogers,59.0,Male,Master's,Operations,Data Engineer,9.0,2.0,Yes,Remote,Hyderabad,Large,Married,1.0,82.0,0,Yes,23893,161058,
4232,Michelle Nelson,53.0,Female,Master's,IT,Product Manager,25.0,5.0,No,Office,Lucknow,Medium,Single,9.0,68.0,15,No,74460,215163,
1917,Erika Simmons,,Female,Bachelor's,Research,Network Engineer,1.0,5.0,No,Office,Jaipur,Large,Single,3.0,99.0,0,No,136084,118553,
728,Troy Rodriguez,39.0,Male,Bachelor's,Sales,Accountant,14.0,4.0,No,Office,Jaipur,Large,Married,10.0,,10,No,82651,150757,
3396,Karen Williams,31.0,Male,Bachelor's,Research,QA Engineer,9.0,3.0,No,Office,Mumbai,Medium,Divorced,9.0,54.0,2,No,191165,120609,
3234,Kevin Mullins,60.0,Male,Bachelor's,Customer Support,Project Manager,24.0,2.0,No,Remote,Pune,Large,Married,9.0,89.0,20,No,190307,193301,
2952,Daniel Rice,44.0,Male,Bachelor's,IT,Marketing Manager,1.0,4.0,No,,Hyderabad,Medium,Married,10.0,88.0,1,No,198732,118755,
2344,Rebecca Moore,42.0,Male,,,Network Engineer,11.0,1.0,Yes,Office,Faridabad,Medium,Divorced,1.0,67.0,1,Yes,198759,123333,
1466,Sonya Zhang,59.0,Female,Diploma,Finance,Data Scientist,34.0,4.0,No,Remote,Faridabad,Large,Married,0.0,,16,No,116188,197115,
513,Christopher Barnett,26.0,Male,Bachelor's,,Cloud Engineer,0.0,5.0,Yes,Hybrid,Ahmedabad,Medium,Divorced,1.0,95.0,0,No,39977,121755,
1256,Megan Avery,33.0,Male,PhD,Sales,Data Engineer,11.0,3.0,No,Office,Faridabad,Medium,Married,4.0,58.0,2,No,176102,169422,
4741,Jacqueline Farmer,42.0,Male,Diploma,Sales,ML Engineer,13.0,2.0,No,Office,Kolkata,Medium,Single,9.0,49.0,0,No,182988,135704,
524,David Hansen,31.0,Male,Bachelor's,Sales,HR Manager,11.0,4.0,Yes,,Indore,Medium,Married,0.0,53.0,8,No,74796,122260,
4646,Elizabeth Robinson,41.0,Female,Bachelor's,Operations,Cloud Engineer,7.0,3.0,Yes,Office,Pune,Large,Married,10.0,52.0,2,No,20292,134976,
3721,Steven Adams,25.0,Female,,Legal,Frontend Developer,5.0,5.0,No,Office,Ahmedabad,Medium,Single,7.0,77.0,0,No,41101,122081,
743,Jason Garcia,42.0,Female,Master's,Legal,Data Scientist,1.0,,No,Office,Chennai,Large,Divorced,9.0,45.0,0,Yes,22175,144378,
1358,Benjamin Weaver,42.0,Female,High School,Administration,Business Analyst,3.0,4.0,No,Office,Jaipur,Medium,Married,4.0,81.0,1,No,164199,98085,
4882,Heather Nielsen,25.0,Female,Master's,Sales,Database Administrator,4.0,3.0,Yes,Office,Gurgaon,Large,Married,3.0,83.0,2,Yes,120714,141682,
4287,Richard Beck,29.0,Male,Master's,Operations,ML Engineer,2.0,4.0,No,Office,Chennai,Medium,Single,8.0,68.0,1,Yes,177906,156553,
461,Gregory Davis,55.0,Male,Master's,Operations,QA Engineer,9.0,5.0,No,Hybrid,Kolkata,Medium,Married,1.0,59.0,1,No,31294,131654,
1533,Gloria Pierce,27.0,Male,Master's,,Software Engineer,4.0,3.0,No,Office,Jaipur,Medium,Married,4.0,70.0,2,No,147441,113114,
4847,Christine Buchanan,,Male,Master's,Legal,Frontend Developer,3.0,3.0,Yes,Office,Faridabad,Medium,Married,5.0,40.0,0,No,156825,115793,
3626,Shannon Ortega,30.0,Female,Bachelor's,Administration,Finance Analyst,,3.0,No,Office,Indore,Enterprise,Single,4.0,100.0,2,No,24611,131811,
2556,Austin Fisher,41.0,Male,Diploma,Customer Support,Backend Developer,8.0,5.0,No,Office,Jaipur,Medium,Married,4.0,56.0,1,Yes,57696,126052,
3605,David Stewart,52.0,Male,Diploma,Legal,Marketing Manager,,4.0,No,Office,Noida,Medium,Single,6.0,86.0,5,No,125096,138732,
89,Richard Bowers,27.0,Female,Bachelor's,Operations,Sales Manager,2.0,2.0,No,Office,Jaipur,Large,Single,5.0,51.0,2,No,152632,102933,
522,Kelly Martinez,43.0,Female,Master's,Marketing,DevOps Engineer,0.0,2.0,Yes,Office,Ghaziabad,Enterprise,Single,1.0,83.0,0,No,133561,134375,
2883,Patricia Jacobs,,Male,Bachelor's,Operations,ML Engineer,,5.0,Yes,Hybrid,Mumbai,Medium,Single,5.0,50.0,7,No,33051,155021,
2267,Angela Smith,54.0,Female,Diploma,Sales,Product Manager,8.0,4.0,Yes,Hybrid,Pune,Large,Single,1.0,91.0,8,No,124133,148909,
4871,Patrick White,58.0,Female,,Marketing,Business Analyst,30.0,1.0,No,Hybrid,Kolkata,Startup,Single,5.0,53.0,12,No,74459,156319,
971,Emily Wallace,21.0,Female,Master's,,Data Scientist,1.0,4.0,No,Office,Indore,Medium,Single,1.0,57.0,0,Yes,146861,135504,
929,Scott Cook,59.0,Male,Bachelor's,Research,Full Stack Developer,33.0,1.0,No,Office,Kolkata,Enterprise,Single,4.0,57.0,13,Yes,105553,225767,
3542,Bruce Lewis,26.0,Male,Master's,,Sales Manager,2.0,4.0,Yes,Hybrid,Bangalore,Medium,Divorced,1.0,43.0,1,Yes,32126,133723,
2208,Jonathan Ramos,29.0,Male,Master's,Sales,DevOps Engineer,2.0,1.0,No,Hybrid,Ahmedabad,Large,Single,4.0,66.0,0,No,152703,124969,
772,Zachary Martin,26.0,Male,Diploma,Finance,Software Engineer,3.0,4.0,Yes,Remote,Lucknow,Medium,Single,7.0,,2,Yes,174525,115816,
1319,Alexander York,28.0,Male,Diploma,Legal,QA Engineer,,1.0,No,Hybrid,Hyderabad,Large,Married,2.0,90.0,2,Yes,35316,109880,
1106,Pamela Huerta,44.0,Female,Bachelor's,Research,QA Engineer,5.0,4.0,Yes,Office,Ahmedabad,Large,Married,10.0,91.0,0,No,64588,126079,
2594,Brittany Jones,60.0,Male,Diploma,Legal,Business Analyst,21.0,5.0,No,Office,Faridabad,Medium,Single,8.0,89.0,6,Yes,116406,170243,
1039,Brandy Reed,49.0,Female,Bachelor's,Finance,Data Analyst,5.0,2.0,No,Hybrid,Jaipur,Large,Married,4.0,74.0,4,No,142636,104268,
880,Sophia Lin,42.0,Male,Bachelor's,Research,Data Scientist,16.0,4.0,No,Office,Faridabad,Enterprise,Single,2.0,76.0,16,Yes,103568,190961,
4038,Lauren Garcia,40.0,Female,Master's,Marketing,Data Analyst,12.0,1.0,Yes,Remote,Bangalore,Enterprise,Single,,87.0,2,No,188790,151242,
1927,Jermaine White,30.0,Female,Bachelor's,Sales,Sales Executive,2.0,3.0,No,Hybrid,Kolkata,Medium,Married,1.0,93.0,0,Yes,152183,99712,
3988,Andrew Davis,59.0,Male,High School,Legal,HR Manager,24.0,5.0,No,Office,Chennai,Medium,Single,9.0,79.0,20,No,97820,159342,
3658,Lisa Orozco,51.0,Male,Master's,,Database Administrator,29.0,1.0,No,Office,Pune,Large,Married,3.0,40.0,20,No,149254,190263,
1426,Adam Mendoza,43.0,Female,Master's,Operations,Backend Developer,14.0,3.0,No,Hybrid,Kolkata,Large,Single,9.0,55.0,6,Yes,182244,166507,
4228,Angelica Nichols,55.0,Female,Bachelor's,Administration,HR Executive,27.0,5.0,No,Office,Indore,Startup,Single,0.0,56.0,17,No,117951,129963,
2569,Mark Collins,44.0,Male,Bachelor's,Sales,HR Manager,12.0,5.0,No,Office,Faridabad,Startup,Married,,97.0,7,No,92086,132710,
1924,Kathryn Gillespie,56.0,Female,Diploma,Legal,Software Engineer,24.0,3.0,No,Hybrid,Ahmedabad,Large,Married,2.0,56.0,18,No,54225,153682,
4999,Derek Morgan,36.0,Female,Bachelor's,Marketing,Full Stack Developer,16.0,4.0,Yes,Office,Jaipur,Enterprise,Single,2.0,64.0,2,No,130866,168443,
3605,David Stewart,52.0,Male,Diploma,Legal,Marketing Manager,,4.0,No,Office,Noida,Medium,Single,6.0,86.0,5,No,125096,138732,
1359,Jason Jackson,30.0,Male,Diploma,Research,Project Manager,3.0,2.0,No,Office,Jaipur,Medium,Married,5.0,63.0,2,Yes,189511,122321,
2804,Anthony Ramirez,34.0,Male,Master's,Finance,Marketing Manager,14.0,5.0,Yes,Hybrid,Bangalore,Large,Married,5.0,77.0,9,No,172458,167175,
4656,Donna Hale,30.0,Female,Bachelor's,Finance,Data Engineer,0.0,3.0,No,Hybrid,Hyderabad,Enterprise,Married,6.0,91.0,0,No,29698,127934,
725,Amanda Young,34.0,Male,Master's,,HR Executive,4.0,4.0,No,Hybrid,Noida,Medium,Single,7.0,56.0,1,Yes,183217,118699,
2220,Timothy Williams,30.0,Male,Master's,Finance,Business Analyst,7.0,4.0,Yes,Office,Jaipur,Startup,Married,,78.0,6,No,191756,126823,
4756,Theodore Allen,54.0,Male,Diploma,Administration,QA Engineer,13.0,4.0,No,Office,Hyderabad,Enterprise,Single,3.0,76.0,10,No,141081,143003,
3995,Elizabeth Taylor,25.0,Female,Master's,Marketing,ML Engineer,4.0,3.0,Yes,Hybrid,Mumbai,Large,Married,,96.0,0,No,179873,162528,
560,David Washington,48.0,Male,Master's,Customer Support,Sales Manager,5.0,3.0,Yes,Office,Lucknow,Large,Married,1.0,69.0,1,Yes,150842,144879,
1980,James Adams,33.0,Male,Diploma,Finance,Sales Manager,7.0,2.0,No,Hybrid,Pune,Large,Married,6.0,50.0,3,No,94608,107608,
4932,Kathleen Lara,58.0,Male,Master's,,Backend Developer,,5.0,No,,Bangalore,Startup,Single,0.0,53.0,7,Yes,20829,146578,
3600,Taylor Allen,23.0,Male,High School,Legal,Marketing Manager,1.0,3.0,Yes,Office,Gurgaon,Medium,Married,8.0,92.0,1,No,158827,102944,
663,Brandon Rosales,52.0,Male,Diploma,Administration,Finance Analyst,22.0,1.0,Yes,Office,Jaipur,Medium,Single,1.0,87.0,12,No,111815,147720,
4666,Kimberly Knight,51.0,Female,Master's,Customer Support,Network Engineer,30.0,5.0,Yes,Office,Hyderabad,Startup,Single,7.0,88.0,12,No,113330,189117,
1664,Angela Hall,57.0,Female,Master's,Legal,Database Administrator,10.0,4.0,Yes,Office,Jaipur,Medium,Married,,67.0,2,No,58548,133826,
3654,Matthew Hall,40.0,Male,Diploma,Research,Business Analyst,3.0,2.0,Yes,Office,Faridabad,Medium,Single,10.0,59.0,2,No,25414,104220,
1074,Tommy Irwin,30.0,Female,Master's,Finance,Database Administrator,6.0,2.0,Yes,Remote,Chennai,Startup,Single,9.0,,0,Yes,94453,140940,
1885,Jose Yoder,34.0,Female,Bachelor's,Sales,HR Executive,3.0,2.0,Yes,Remote,Mumbai,Startup,Divorced,3.0,58.0,3,No,55915,79570,
2335,Nicole Mcgee,57.0,Female,Bachelor's,Customer Support,Network Engineer,8.0,3.0,No,Office,Hyderabad,Large,Single,2.0,88.0,0,Yes,162732,132737,
176,Harold Green,31.0,Male,Diploma,Research,Backend Developer,8.0,4.0,No,Remote,Gurgaon,Medium,Married,7.0,51.0,2,Yes,52441,117804,
125,Dawn Mitchell,45.0,Female,Diploma,Sales,Sales Executive,17.0,4.0,Yes,Remote,Pune,Enterprise,Married,6.0,,16,No,63950,147972,
2884,Micheal Richardson,45.0,Female,Bachelor's,Sales,Marketing Executive,24.0,3.0,Yes,Office,Mumbai,Enterprise,Married,4.0,51.0,18,Yes,162326,186166,
3968,John Price,51.0,Male,Diploma,IT,Data Engineer,5.0,2.0,Yes,Office,Kolkata,Large,Married,9.0,98.0,0,No,189486,136053,
4858,Jason Dixon Jr.,54.0,Female,Bachelor's,Customer Support,Product Manager,,2.0,Yes,Office,Indore,Startup,Single,8.0,57.0,12,No,96087,188685,
3798,Willie Bowen,36.0,Female,High School,Administration,Finance Analyst,14.0,3.0,No,Hybrid,Chennai,Medium,Married,7.0,53.0,9,Yes,24701,125856,
4530,Chad Perkins,25.0,Male,Bachelor's,Operations,Backend Developer,4.0,1.0,No,Remote,Hyderabad,Enterprise,Single,4.0,61.0,4,No,111696,109567,
4443,Brandon Macias,44.0,Female,Master's,Customer Support,Marketing Executive,7.0,2.0,Yes,Hybrid,Kolkata,Large,Single,2.0,87.0,0,No,103318,124635,
4917,Phillip Dunn,24.0,Female,Diploma,Legal,Network Engineer,2.0,5.0,No,Remote,Pune,Large,Married,3.0,85.0,2,No,165073,106810,
4329,Brooke Chavez,60.0,Female,Bachelor's,IT,Accountant,4.0,3.0,No,Hybrid,Jaipur,Medium,Married,5.0,97.0,4,No,105687,98987,
2775,Robert Bennett,35.0,Male,Diploma,Legal,Product Manager,8.0,3.0,No,Hybrid,Lucknow,Large,Married,2.0,43.0,2,Yes,171560,140144,
4745,Kendra Campbell,28.0,Male,Master's,Finance,Cloud Engineer,5.0,2.0,No,Hybrid,Bangalore,Medium,Married,9.0,48.0,4,No,150192,127998,
2044,Dana Cummings,21.0,Male,Diploma,IT,Database Administrator,0.0,4.0,No,Office,Delhi,Large,Married,10.0,84.0,0,No,51803,103751,
1608,Destiny Chambers,31.0,Male,Diploma,Administration,DevOps Engineer,2.0,1.0,No,Remote,Faridabad,Large,Married,0.0,45.0,0,No,97599,95002,
491,Melissa Hahn,52.0,Female,,Sales,Accountant,20.0,,No,,Faridabad,Large,Single,0.0,84.0,10,No,21509,139844,
3751,Michael Kelly,28.0,Female,Bachelor's,Sales,Finance Analyst,6.0,3.0,No,Office,Ahmedabad,Large,Married,7.0,,0,No,140739,116358,
